source_id,sample_id,total_as_raw,total_as_lower_bound_ppb,total_as_censoring,inorganic_as_raw,inorganic_as_lower_bound_ppb,inorganic_as_censoring,dma_raw,dma_lower_bound_ppb,dma_censoring,mma_raw,mma_lower_bound_ppb,mma_censoring,product_slug,source_product_label,basis,unit,notes
fda2011-apple-juice-arsenic-speciation,702420,6.0,6.0,quantified,5.3,5.3,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,702586,6.3,6.3,quantified,5.4,5.4,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,702587,8.5,8.5,quantified,7.5,7.5,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,708245,2.9,2.9,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,708246,7.8,7.8,quantified,5.4,5.4,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,708247,7.0,7.0,quantified,5.1,5.1,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,714078,2.5,2.5,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,714317,6.1,6.1,quantified,5.3,5.3,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,714318,2,2,quantified,7.0,7.0,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,714319,11,11,quantified,8.2,8.2,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
