source_id,source_page,fda_sample_id,fiscal_year,baby_food_name,fda_category,source_analyte,metal_species,reported_value,numeric_lower_bound_ppb,detected,censoring_status,row_id,row_slug,hmtc_row,row_label,row_fit,category1_related_rows,mapping_notes
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,547103,2018,Rice Cereal,Dry Infant Cereals,As,tAs,128,128,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,547110,2018,Rice Cereal,Dry Infant Cereals,As,tAs,135,135,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,575623,2010,Rice Cereal,Dry Infant Cereals,As,tAs,159,159,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,575624,2010,Rice Cereal,Dry Infant Cereals,As,tAs,199,199,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,575625,2010,Rice Cereal,Dry Infant Cereals,As,tAs,221,221,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,712014,2012,Rice Cereal,Dry Infant Cereals,As,tAs,258,258,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,784399,2018,Rice Cereal,Dry Infant Cereals,As,tAs,139,139,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,893033,2016,Rice Cereal,Dry Infant Cereals,As,tAs,113,113,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,904527,2018,Rice Cereal,Dry Infant Cereals,As,tAs,95.0,95,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,915130,2015,Multigrain Cereal,Dry Infant Cereals,As,tAs,5.0,5,true,detected,hmtc_c1_r05,baby-cereals-dry-non-rice,5,"Baby cereals and grain products, dry (non-rice)",direct_category1_row,baby-cereals-dry-non-rice,FDA Dry Infant Cereals row with no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,915131,2015,Multigrain Cereal,Dry Infant Cereals,As,tAs,<LOD,0,false,less_than_lod,hmtc_c1_r05,baby-cereals-dry-non-rice,5,"Baby cereals and grain products, dry (non-rice)",direct_category1_row,baby-cereals-dry-non-rice,FDA Dry Infant Cereals row with no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,915132,2015,Multigrain Cereal,Dry Infant Cereals,As,tAs,<LOD,0,false,less_than_lod,hmtc_c1_r05,baby-cereals-dry-non-rice,5,"Baby cereals and grain products, dry (non-rice)",direct_category1_row,baby-cereals-dry-non-rice,FDA Dry Infant Cereals row with no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,916425,2016,Oat Cereal,Dry Infant Cereals,As,tAs,13.4,13.4,true,detected,hmtc_c1_r05,baby-cereals-dry-non-rice,5,"Baby cereals and grain products, dry (non-rice)",direct_category1_row,baby-cereals-dry-non-rice,FDA Dry Infant Cereals row with no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,931290,2016,Rice Cereal,Dry Infant Cereals,As,tAs,101,101,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,934197,2016,Rice Cereal,Dry Infant Cereals,As,tAs,121,121,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,935600,2017,Rice Cereal,Dry Infant Cereals,As,tAs,105,105,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,945125,2016,Rice Cereal,Dry Infant Cereals,As,tAs,116,116,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,951117,2018,Rice Cereal,Dry Infant Cereals,As,tAs,74.1,74.1,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,962986,2017,Rice Cereal,Dry Infant Cereals,As,tAs,126,126,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,963377,2016,"Rice Cereal with Apples, Mangoes",Mixtures,As,tAs,13.2,13.2,true,detected,hmtc_c1_r13,mixed-meals-rice-containing,13,"Mixed meals, rice-containing",name_split_category1_row,mixed-meals-rice-containing,FDA Mixtures row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,964382,2016,Rice Cereal,Dry Infant Cereals,As,tAs,111,111,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,969249,2017,Rice Cereal,Dry Infant Cereals,As,tAs,120,120,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,972419,2018,Rice Cereal,Dry Infant Cereals,As,tAs,105,105,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,972420,2018,Rice Cereal,Dry Infant Cereals,As,tAs,67.0,67,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,973490,2018,Rice Cereal,Dry Infant Cereals,As,tAs,123,123,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,973491,2018,Rice Cereal,Dry Infant Cereals,As,tAs,132,132,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,973495,2018,Rice Cereal,Dry Infant Cereals,As,tAs,115,115,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,973500,2018,Rice Cereal,Dry Infant Cereals,As,tAs,99.1,99.1,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,974582,2016,Rice Cereal,Dry Infant Cereals,As,tAs,106,106,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,975610,2018,Rice Cereal,Dry Infant Cereals,As,tAs,167,167,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,989083,2016,Rice Cereal,Dry Infant Cereals,As,tAs,153,153,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,992932,2017,Rice Cereal,Dry Infant Cereals,As,tAs,124,124,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,993174,2017,Rice Cereal,Dry Infant Cereals,As,tAs,69.9,69.9,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,994633,2018,Rice Cereal,Dry Infant Cereals,As,tAs,131,131,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,996867,2017,Rice Cereal,Dry Infant Cereals,As,tAs,96.0,96,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,997542,2017,Rice Cereal,Dry Infant Cereals,As,tAs,123,123,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,998670,2018,Rice Cereal,Dry Infant Cereals,As,tAs,113,113,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1001785,2018,Rice Cereal,Dry Infant Cereals,As,tAs,96.9,96.9,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1002898,2017,Rice Cereal,Dry Infant Cereals,As,tAs,121,121,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1003827,2018,Rice Cereal,Dry Infant Cereals,As,tAs,123,123,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1004052,2018,Rice Cereal,Dry Infant Cereals,As,tAs,114,114,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1004602,2017,Rice Cereal,Dry Infant Cereals,As,tAs,118,118,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1007452,2018,Rice Cereal,Dry Infant Cereals,As,tAs,118,118,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1008827,2018,Rice Cereal,Dry Infant Cereals,As,tAs,108,108,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1008828,2018,Rice Cereal,Dry Infant Cereals,As,tAs,93.1,93.1,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1010017,2017,Rice Cereal,Dry Infant Cereals,As,tAs,137,137,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1013927,2018,Rice Cereal,Dry Infant Cereals,As,tAs,125,125,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1013928,2018,"Rice Cereal with Apples, Bananas",Dry Infant Cereals,As,tAs,99.0,99,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1014254,2018,Rice Cereal with Milk,Dry Infant Cereals,As,tAs,39.0,39,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1017237,2018,Rice Cereal,Dry Infant Cereals,As,tAs,129,129,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1017814,2018,Rice Cereal,Dry Infant Cereals,As,tAs,104,104,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1017815,2018,Rice Cereal,Dry Infant Cereals,As,tAs,67.0,67,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1020540,2017,Rice Cereal,Dry Infant Cereals,As,tAs,94.0,94,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1021114,2018,Rice Cereal,Dry Infant Cereals,As,tAs,109,109,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1021686,2018,Rice Cereal,Dry Infant Cereals,As,tAs,131,131,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1022515,2018,Rice Cereal,Dry Infant Cereals,As,tAs,135,135,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1022686,2018,Rice Cereal,Dry Infant Cereals,As,tAs,137,137,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1022687,2018,Rice Cereal,Dry Infant Cereals,As,tAs,94.1,94.1,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1023031,2018,Rice Cereal,Dry Infant Cereals,As,tAs,138,138,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1023573,2018,Rice Cereal,Dry Infant Cereals,As,tAs,98.0,98,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024210,2018,Rice Cereal,Dry Infant Cereals,As,tAs,79.0,79,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024285,2018,Rice Cereal,Dry Infant Cereals,As,tAs,147,147,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024309,2018,Rice Cereal,Dry Infant Cereals,As,tAs,131,131,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024588,2018,Rice Cereal,Dry Infant Cereals,As,tAs,106,106,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024918,2018,Rice Cereal,Dry Infant Cereals,As,tAs,128,128,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024919,2018,Rice Cereal,Dry Infant Cereals,As,tAs,348,348,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024942,2018,Rice Cereal,Dry Infant Cereals,As,tAs,96.0,96,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024943,2018,Rice Cereal,Dry Infant Cereals,As,tAs,121,121,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1025438,2018,Rice Cereal,Dry Infant Cereals,As,tAs,135,135,true,detected,hmtc_c1_r06,baby-cereals-dry-rice-based,6,"Baby cereals and grain products, dry (rice-based)",direct_category1_row,baby-cereals-dry-rice-based,FDA Dry Infant Cereals row with rice named in the product description.
