source_id,sample_index,product_category,country_of_origin,sample_description,total_as_raw,inorganic_as_raw,inorganic_as_ppb,inorganic_as_censoring,dma_raw,mma_raw,inorganic_arsenic_mcg_per_serving,serving_size_g_or_ml,blend_scope,product_slug,source_product_label,basis,unit,notes
fda2016-infant-toddler-foods-inorganic-arsenic,49,Juice - Grape,USA,Organic Concord Grape Juice from Concentrate,28.8,17.4,17.4,quantified,2.1,< LOD,4.2,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,50,Juice - Grape,Unknown,Grape Juice 100%,22.7,17.4,17.4,quantified,TR (1.3),< LOD,4.2,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,51,Juice - Grape,Unknown,White Grape Juice 100%,18.2,18.0,18,quantified,TR (1.2),< LOD,4.3,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,52,Juice - Grape,Unknown,Grape Juice,25.2,18.7,18.7,quantified,TR (1.1),TR (0.3),5.5,296,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,53,Juice - Grape,USA,100% Pure Grape Juice from Concentrate Made with Concord Grapes,TR (24.0),19.5,19.5,quantified,TR (0.6),< LOD,4.6,237,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,54,Juice - Grape,Unknown,100% White Grape Juice,21.9,20.0,20,quantified,TR (1.2),< LOD,4.8,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,55,Juice - Grape,Unknown,100% Grape Juice,24.6,22.0,22,quantified,TR (1.2),< LOD,5.3,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,56,Juice - Grape,USA,100% White Grape Juice from Concentrate with Added Ingredients,TR (26.0),22.6,22.6,quantified,1.8,< LOD,5.4,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,57,Juice - Grape,Unknown,100% Grape Juice from Concentrate,26.9,23.9,23.9,quantified,TR (1.2),< LOD,5.7,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,58,Juice - Grape,Argentina,100% Juice with added Vitamin C & Citric Acid Variety Pack Juice from Concentrate; White Grape,27.3,25.2,25.2,quantified,TR (0.8),< LOD,3.0,118,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,59,Juice - Grape,Unknown,Sparkling Kosher Grape 100% Juice from Concord Grape Concentrate,49.0,25.6,25.6,quantified,TR (1.3),< LOD,6.1,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,60,Juice - Grape,Unknown,Organic Concord Grape Juice from Concentrate 100% Juice,60.0,34.0,34,quantified,3.0,< LOD,8.2,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,61,Juice - Grape,Unknown,Organic Grape Juice from Concentrate,62.7,49.6,49.6,quantified,TR (1.2),< LOD,11.9,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
