source_id,tds_food_number,tds_food_description,ingredient_slug,ingredient_label,analyte,analyte_slug,metal_species,units_original,normalized_unit,n,reported_zero_n,min_ppb_equivalent,p10_ppb_equivalent,p50_ppb_equivalent,p90_ppb_equivalent,p95_ppb_equivalent,max_ppb_equivalent,reporting_limit_min_ppb_equivalent,reporting_limit_max_ppb_equivalent,basis,review_state,notes
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Monomethylarsonic acid,monomethylarsonic-acid,,ppb,ppb_equivalent,1,0,1.69,1.69,1.69,1.69,1.69,1.69,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Nickel,nickel,Ni,ppb,ppb_equivalent,27,15,0,0,0,72.2,78.2,170,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,260000,276000,330000,412000,430000,450000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Potassium,potassium,,ppm,ppb_equivalent,27,0,170000,192000,230000,290000,290000,310000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Selenium,selenium,,ppb,ppb_equivalent,27,0,21,28.2,50,59.4,63.5,71,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Sodium,sodium,,ppm,ppb_equivalent,27,26,0,0,0,0,0,10000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Strontium,strontium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Total inorganic arsenic,arsenic-inorganic-total,iAs,ppb,ppb_equivalent,1,0,41.6,41.6,41.6,41.6,41.6,41.6,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,Inorganic arsenic row; do not infer for other total-arsenic rows.
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Uranium,uranium,U,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,50,"Rice, white, enriched, cooked",rice,Rice,Zinc,zinc,,ppb,ppb_equivalent,27,0,2900,3600,4400,5500,5500,5500,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,2,0,0,0,4.08,4.59,5.1,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,0,1.9,1.94,2.1,2.5,2.55,2.6,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Calcium,calcium,,ppm,ppb_equivalent,3,0,67000,70600,85000,92200,93100,94000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Copper,copper,,ppb,ppb_equivalent,3,0,530,538,570,650,660,670,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Iodine,iodine,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Iron,iron,,ppb,ppb_equivalent,3,0,5600,5820,6700,7660,7780,7900,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,180000,190000,230000,254000,257000,260000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Manganese,manganese,,ppb,ppb_equivalent,3,0,5700,5820,6300,6860,6930,7000,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,0,150,152,160,160,160,160,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Nickel,nickel,Ni,ppb,ppb_equivalent,3,0,260,260,260,300,305,310,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,530000,554000,650000,754000,767000,780000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Potassium,potassium,,ppm,ppb_equivalent,3,0,460000,486000,590000,662000,671000,680000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Selenium,selenium,,ppb,ppb_equivalent,3,0,21,21.4,23,27,27.5,28,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Sodium,sodium,,ppm,ppb_equivalent,3,3,0,0,0,0,0,0,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Strontium,strontium,,ppb,ppb_equivalent,3,0,210,218,250,274,277,280,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,51,"Oatmeal, plain, quick, cooked",oatmeal,Oatmeal,Zinc,zinc,,ppb,ppb_equivalent,3,0,3100,3340,4300,4780,4840,4900,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,2,0,0,0,3.84,4.32,4.8,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,0,4.6,4.62,4.7,4.86,4.88,4.9,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Calcium,calcium,,ppm,ppb_equivalent,3,0,700000,720000,800000,960000,980000,1000000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Copper,copper,,ppb,ppb_equivalent,3,0,260,260,260,300,305,310,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Iodine,iodine,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Iron,iron,,ppb,ppb_equivalent,3,0,26000,26800,30000,39600,40800,42000,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,51000,53000,61000,69000,70000,71000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Manganese,manganese,,ppb,ppb_equivalent,3,0,1100,1160,1400,1560,1580,1600,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,1,0,9,45,57.8,59.4,61,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,180000,186000,210000,226000,228000,230000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Potassium,potassium,,ppm,ppb_equivalent,3,0,170000,172000,180000,212000,216000,220000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Selenium,selenium,,ppb,ppb_equivalent,3,0,37,38.2,43,49.4,50.2,51,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Sodium,sodium,,ppm,ppb_equivalent,3,3,0,0,0,0,0,0,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Strontium,strontium,,ppb,ppb_equivalent,3,0,440,450,490,562,571,580,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Uranium,uranium,U,ppb,ppb_equivalent,3,0,2.7,3.02,4.3,5.26,5.38,5.5,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,52,"Cream of wheat (farina), enriched, cooked",cream-of-wheat,Cream of wheat,Zinc,zinc,,ppb,ppb_equivalent,3,0,1500,1520,1600,1840,1870,1900,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Calcium,calcium,,ppm,ppb_equivalent,3,3,0,0,0,0,0,0,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Iodine,iodine,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Iron,iron,,ppb,ppb_equivalent,3,0,5200,5860,8500,9140,9220,9300,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,57000,61400,79000,91800,93400,95000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Manganese,manganese,,ppb,ppb_equivalent,3,0,200,216,280,280,280,280,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,180000,190000,230000,254000,257000,260000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Potassium,potassium,,ppm,ppb_equivalent,3,0,240000,250000,290000,338000,344000,350000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Selenium,selenium,,ppb,ppb_equivalent,3,1,0,2.2,11,11.8,11.9,12,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Sodium,sodium,,ppm,ppb_equivalent,3,3,0,0,0,0,0,0,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Strontium,strontium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,53,"Corn/hominy grits, enriched, cooked",corn-grits,Corn/hominy grits,Zinc,zinc,,ppb,ppb_equivalent,3,0,930,964,1100,1340,1370,1400,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,1,0,1.36,2.6,3.54,3.81,4.8,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Calcium,calcium,,ppm,ppb_equivalent,27,0,8700,16000,28000,45800,47000,48000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Copper,copper,,ppb,ppb_equivalent,27,3,0,138,340,470,498,520,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Iodine,iodine,,ppb,ppb_equivalent,27,26,0,0,0,0,0,70,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Iron,iron,,ppb,ppb_equivalent,27,0,2000,2160,2700,3880,4280,4500,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,120000,150000,180000,224000,237000,280000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Manganese,manganese,,ppb,ppb_equivalent,27,0,530,730,990,1300,1370,1500,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,23,0,0,0,33.2,42,58,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Nickel,nickel,Ni,ppb,ppb_equivalent,27,22,0,0,0,54.4,60.1,160,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,370000,480000,580000,640000,696000,810000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Potassium,potassium,,ppm,ppb_equivalent,27,0,900000,1100000,1300000,1500000,1640000,1900000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Selenium,selenium,,ppb,ppb_equivalent,27,12,0,0,11,20.2,22.7,35,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Sodium,sodium,,ppm,ppb_equivalent,27,18,0,0,0,13800,17100,20000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Strontium,strontium,,ppb,ppb_equivalent,27,14,0,0,0,1340,1960,2300,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Uranium,uranium,U,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,54,"Corn, frozen, boiled",corn,Corn,Zinc,zinc,,ppb,ppb_equivalent,27,0,1900,2600,3300,3980,4380,6100,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,55,"Corn, canned, drained solids",canned-corn,Canned corn,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,1,0,0.72,3.6,4.72,4.86,5,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,55,"Corn, canned, drained solids",canned-corn,Canned corn,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,1,0,0.22,1.1,1.98,2.09,2.2,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,55,"Corn, canned, drained solids",canned-corn,Canned corn,Calcium,calcium,,ppm,ppb_equivalent,3,0,17000,17600,20000,29600,30800,32000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
